Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002910	Elevated hepatic transaminases			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 89.76444169878155/15). MESHID: D006524	PMID:20161794;PMID:3489805;PMID:15742398;PMID:2559041;PMID:12627218	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002721	Immunodeficiency			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 85.61218018509082/22). MESHID: D006524	PMID:2551937;PMID:8537666;PMID:7754201;PMID:2555417;PMID:12161342	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001744	Splenomegaly			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 65.0769571496432/11). MESHID: D006524	PMID:8609465;PMID:192942;PMID:15184448;PMID:16990151;PMID:16099918	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002960	Autoimmunity			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 63.14577925043331/15). MESHID: D006524	PMID:22642802;PMID:8609465;PMID:2078910;PMID:1651358;PMID:9155648	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002240	Hepatomegaly			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 56.60456537488557/9). MESHID: D006524	PMID:10737661;PMID:6276345;PMID:11785882;PMID:22313000;PMID:14992243	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0011450	CNS infection			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 52.27929582576469/7). MESHID: D006524	PMID:11594450;PMID:12634360;PMID:11543653;PMID:2842378;PMID:18094171	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0100608	Metrorrhagia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 51.828084792143095/10). MESHID: D006524	PMID:12526301;PMID:6278897;PMID:16379421;PMID:17854046;PMID:1916154	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001903	Anemia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 50.71681045947316/12). MESHID: D006524	PMID:10737644;PMID:2551937;PMID:9778779;PMID:2537667;PMID:12243517	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002014	Diarrhea			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 48.03110748181888/10). MESHID: D006524	PMID:7637008;PMID:210327;PMID:6302350;PMID:2992444;PMID:2543624	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001324	Muscle weakness			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 47.294616975284036/11). MESHID: D006524	PMID:12198665;PMID:1693247;PMID:18773508;PMID:1619786;PMID:8409930	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0006554	Acute hepatic failure			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 46.963121966225536/7). MESHID: D006524	PMID:11864749;PMID:21976657;PMID:18060630;PMID:17685438;PMID:21191565	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001397	Hepatic steatosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 44.99595823739047/8). MESHID: D006524	PMID:8139267;PMID:16990151;PMID:20798510;PMID:12907703;PMID:219796	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002480	Hepatic encephalopathy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 44.763051919436435/7). MESHID: D006524	PMID:11582515;PMID:3037819;PMID:11502093;PMID:16809289;PMID:3027123	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002896	Neoplasm of the liver			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 42.27212225066148/7). MESHID: D006524	PMID:12089280;PMID:15793797;PMID:9389576;PMID:1661197;PMID:12076981	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001287	Meningitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 40.05009966651364/9). MESHID: D006524	PMID:11582515;PMID:12402165;PMID:2847476;PMID:8390822;PMID:3021991	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001733	Pancreatitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 37.504273710835506/9). MESHID: D006524	PMID:1851412;PMID:2695601;PMID:2540586;PMID:8980813;PMID:12713173	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0003470	Paralysis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 36.139746045974206/7). MESHID: D006524	PMID:1663392;PMID:6324031;PMID:6091331;PMID:2538027;PMID:6327531	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001254	Lethargy			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 34.73496367359009/5). MESHID: D006524	PMID:2992444;PMID:17412386;PMID:2295547;PMID:20727376;PMID:16496340	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0002039	Anorexia			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 34.22134703803502/6). MESHID: D006524	PMID:2992444;PMID:18773508;PMID:17606519;PMID:20958932;PMID:8002894	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0007354	Amyotrophic lateral sclerosis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 26.553247770489996/6). MESHID: D006524	PMID:8502680;PMID:10745250;PMID:1927049;PMID:7143570;PMID:300403	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0005318	Cerebral vasculitis			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 8.489667430992435/1). MESHID: D006524	PMID:6297223	HPO	11.05.2015
DOID-DOID:0001884	Hepatitis, Viral, Animal					HP:0001334	Communicating hydrocephalus			ITM	ITM						Parsed by BioLark from Pubmed abstract (additional info: 8.10719184110897/1). MESHID: D006524	PMID:6297223	HPO	11.05.2015
