Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000006												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000154		FMA:49184		PATO:0000600								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000213		FMA:59816		PATO:0000592								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000319		FMA:59819		PATO:0000407								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000325												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000358		FMA:52780		PATO:0001922								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000448		FMA:46472		PATO:0001482								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000470		FMA:7155		PATO:0000574								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000490												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0000527		FMA:70742		PATO:0000573								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0001007												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0001388												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0001939		GO:0008152		PATO:0000001								ITM		PATO:0000460					17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0002162												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0002474												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0002608												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0002714												IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0002750		GO:0070977		PATO:0000911								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0004209		FMA:24949		HP:0001157								IEA							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0008847												ITM							17.02.2009	
MIM:136140	FLOATING-HARBOR SYNDROME					HP:0010230		FMA:24012		PATO:0002021								IEA							17.02.2009	
