Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0000007												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0000707				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0000926				PATO:0000407								IEA		PATO:0001869					17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0001189												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002651												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002663		GO:0001503		PATO:0000502								IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002751				PATO:0000001								IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002758												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002857												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0002970												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0003099		FMA:74555		HP:0001548								IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0003301		_:vertebral_endplate		PATO:0000330								IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0003498												IEA							17.02.2009	
MIM:603005	3-PRIME-@PHOSPHOADENOSINE 5-PRIME-PHOSPHOSULFATE SYNTHASE 2					HP:0005049												IEA							17.02.2009	
