Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000007												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000083		FMA:7203		PATO:0001511								IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000129												ITM							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000225												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000421												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000639												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000978												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0000995												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001022												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001107		FMA:54448		PATO:0001558		GO:0006582						IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001425												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001480												ITM							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001595		FMA:53667		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001638												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0001892												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0002027												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0002037												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0002091												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0002255												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0003010												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0007603												IEA							17.02.2009	
MIM:203300	HERMANSKY-PUDLAK SYNDROME				BLOC1S3, DTNBP1, HPS1, HPS3, HPS4, HPS5, HPS6	HP:0007640												IEA							17.02.2009	
