Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0000007												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0000718												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001255												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001257												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001266												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001332		FMA:30316		PATO:0001814								ITM							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001337												IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001510		GO:0040007		PATO:0000911								IEA							17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:182125	SEPIAPTERIN REDUCTASE					HP:0008936				PATO:0001619								IEA							17.02.2009	
