Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000006												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000311		FMA:24728		PATO:0000411								IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000709												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000713												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000716												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000739												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000822												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000850												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000938		FMA:5018		PATO:0001790								IEA		PATO:0001869					17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000939				_:increased_bone_resorption_and__:decreased_osteogenesis								IEA		PATO:0001869					17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000963		FMA:7163		PATO:0000592								IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0000978												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0001065												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0001575												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0001579												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0001956												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0002303												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0002664												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0002808				PATO:0001468								IEA		PATO:0001869					17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0002920		FMA:63083		PATO:0001163		FMA:74639						IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0003118		FMA:63083		PATO:0001162		CHEBI:17650						IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0003202		FMA:5022		PATO:0001623								IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0003581												IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0008221		FMA:9604		PATO:0000586								IEA							17.02.2009	
MIM:219080	ACTH-INDEPENDENT MACRONODULAR ADRENAL HYPERPLASIA					HP:0008231												IEA							17.02.2009	
