Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000006												IEA							17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000156												IEA							17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000210		FMA:54396		PATO:0000587								IEA	26.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000248												IEA	29.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000254		FMA:63864		PATO:0000001								IEA	29.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000258												IEA	29.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000268												IEA	29.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000470		FMA:7155		PATO:0000574								IEA	25.0000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000545												IEA	7.5000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000563												IEA	7.5000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000612		FMA:58235		HP:0000589								IEA	7.5000 %						17.02.2009	
MIM:121050	CONTRACTURAL ARACHNODACTYLY, CONGENITAL	MIM:612570			FBN2	HP:0000768												IEA							17.02.2009	
