Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000007												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000023												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000184		FMA:59816		PATO:0001482								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000212		FMA:59762		PATO:0000586								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000222		FMA:59762		HP:0000962								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000225												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000260		FMA:75439		PATO:0000600								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000286												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000494												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000545												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000592		FMA:58269		PATO:0000318								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000626												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000668												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000938		FMA:5018		PATO:0001790								IEA		PATO:0001869					17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0000978												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001007												ITM							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001027												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001030		FMA:7163		PATO:0001362								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001388												ITM							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001476												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001479												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001537		FMA:61584		PATO:0000643								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001582												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001622												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001767		FMA:70664		PATO:0000574								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0001788												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0002130												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0004876												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0005332												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0006344												IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0009803		FMA:23914		PATO:0000645								IEA							17.02.2009	
MIM:225410	EHLERS-DANLOS SYNDROME, TYPE VII, AUTOSOMAL RECESSIVE	MIM:604539			ADAMTS2	HP:0009826		FMA:7182		PATO:0000574								IEA							17.02.2009	
