Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000006												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000028												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000181												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000286												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000303		FMA:46495		PATO:0001482								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000316		FMA:54450		PATO:0000374		FMA:54449						IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000349												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000358		FMA:52780		PATO:0001922								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000407												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000431												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000465												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000470		FMA:7155		PATO:0000574								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000494												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000508												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000577												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0000767												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001003												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001004												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001028												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001263												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001631												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001634		FMA:7235		PATO:0000623								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001642		FMA:8615		PATO:0000599								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0001655		FMA:7108		PATO:0000649								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0002664												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0002751				PATO:0000001								IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0002967												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0003764												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0006099												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0006610												IEA							17.02.2009	
MIM:163955	NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME				PTPN11, SOS1	HP:0007180												IEA							17.02.2009	
