Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000006												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000248												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000286												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000424		FMA:59516		PATO:0000600								IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000472		FMA:7155		PATO:0000573								IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000494												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000578												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000969				PATO:0001450								ITM							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0000990												ITM							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0001007												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0001249												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0001556												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0001761												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0002673		FMA:32851		PATO:0000133		FMA:42385						IEA		PATO:0000460					17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0004665												IEA							17.02.2009	
MIM:142625	HIRSUTISM--SKELETAL DYSPLASIA--MENTAL RETARDATION SYNDROME					HP:0005716												ITM							17.02.2009	
