Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000007												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000160												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000175		FMA:54549		PATO:0000403								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000193		FMA:55022		PATO:0000403								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000204		FMA:59816		PATO:0000403								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000213		FMA:59816		PATO:0000592								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000303		FMA:46495		PATO:0001482								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000316		FMA:54450		PATO:0000374		FMA:54449						IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000322		FMA:59819		PATO:0000574								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000338												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000384												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000405												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000412		FMA:52781		PATO:0001482								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000426												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000430		FMA:59502		PATO:0000645								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000453		FMA:76585		PATO:0001819								ITM							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000507		FMA:59110		PATO:0000574								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000652		FMA:54442		HP:0000589								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0000707				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0001629		FMA:7133		PATO:0000609								IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0001631												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0002022												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0004502												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0004691												IEA							17.02.2009	
MIM:608572	BURN-MCKEOWN SYNDROME					HP:0004741												IEA							17.02.2009	
