Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:185069	STORM SYNDROME					HP:0000006												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0001634		FMA:7235		PATO:0000623								IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0002024		GO:0050892		PATO:0000001								ITM		PATO:0000460					17.02.2009	
MIM:185069	STORM SYNDROME					HP:0004380		FMA:7236		PATO:0001447								ITM							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0004520												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0004764												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0005149												ITM							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0005195												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0006694												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0007495												IEA							17.02.2009	
MIM:185069	STORM SYNDROME					HP:0007605												IEA							17.02.2009	
