Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000007												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000219		FMA:59817		PATO:0000592								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000343		FMA:59819		PATO:0000573								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000349												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000447												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000508												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0000574		FMA:71098		PATO:0000591								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001047												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001177		FMA:24938		HP:0001161								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001220		FMA:42765		HP:0001371								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001249												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0001515												IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0002978		FMA:24974		HP:0001371								IEA							17.02.2009	
MIM:606242	MENTAL RETARDATION, MICROCEPHALY, GROWTH RETARDATION, JOINT CONTRACTURES,AND FACIAL DYSMORPHISM					HP:0008070		FMA:53667		PATO:0001609								IEA							17.02.2009	
