Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000007												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000050												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000126		FMA:15575		PATO:0001571								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000294												ITM							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000358		FMA:52780		PATO:0001922								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0000400		FMA:52781		PATO:0000586								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0001250												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0001277												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0001515												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0001522												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0002057		FMA:52851		PATO:0001482								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0002119												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0002553		FMA:71098		PATO:0001594								IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0005662												IEA							17.02.2009	
MIM:247990	MACDERMOT-WINTER SYNDROME					HP:0006610												IEA							17.02.2009	
