Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000006												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000028												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000046		FMA:18252		PATO:0000645								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000054		FMA:9707		PATO:0000587								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000076												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000219		FMA:59817		PATO:0000592								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000268												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000286												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000316		FMA:54450		PATO:0000374		FMA:54449						IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000324		FMA:24728		PATO:0000616								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000325												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000343		FMA:59819		PATO:0000573								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000412		FMA:52781		PATO:0001482								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000431												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000444												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000448		FMA:46472		PATO:0001482								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000454												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000465												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000470		FMA:7155		PATO:0000574								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000486												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000494												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000582												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000718												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000736												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0000752												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001157		FMA:9666		PATO:0000140								IEA		PATO:0000460					17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001250												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001263												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001328												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001377												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001420												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001509		FMA:20394		PATO:0000569								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001514		GO:0040007		PATO:0000911								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001518												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001547		FMA:7480		PATO:0000051								IEA		PATO:0000460					17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001631												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001643												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001770		FMA:25046		HP:0001159								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001792		FMA:54326		PATO:0000645								IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0001939		GO:0008152		PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0002162												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0002399												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0003815												IEA							17.02.2009	
MIM:609625	CHROMOSOME 10Q26 DELETION SYNDROME					HP:0006610												IEA							17.02.2009	
