Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0000007												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0000094												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0000246		GO:0006954		PATO:0002017								IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0000388												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0000715												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001251		GO:0050881		PATO:0000770								IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001264												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001270												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001276		FMA:30316		PATO:0001618								IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001337												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001508												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001739				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001744		FMA:7196		PATO:0000586								IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001888												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001890												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001904												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0001936												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002090												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002273												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002665		MPATH:343		PATO:0000912								IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002732		FMA:5034		PATO:0000587								ITM							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002783												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0002788												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0005318												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0005372												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0005390												IEA							17.02.2009	
MIM:164050	NUCLEOSIDE PHOSPHORYLASE					HP:0005409												IEA							17.02.2009	
