Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000007												IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000028												IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000054		FMA:9707		PATO:0000587								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000089		FMA:7203		PATO:0000645								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000107		FMA:7203		PATO:0001673								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000237		FMA:75439		PATO:0000587								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000269												IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000340												IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000369		FMA:52780		PATO:0001476								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000398		FMA:52781		PATO:0000640								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000409		FMA:52781		PATO:0000587								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000461		FMA:46472		PATO:0000586								ITM							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000470		FMA:7155		PATO:0000574								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000535		FMA:71098		PATO:0001609								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000536		FMA:54448		PATO:0001482								IEA							17.02.2009	
MIM:210710	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I					HP:0000653		FMA:70742		PATO:0001609								IEA							17.02.2009	
