Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:100800		MIM:134934			FGFR3	HP:0000006																			
MIM:100800		MIM:134934			FGFR3	HP:0000238		FMA:50801		PATO:0001853		FMA:20935													
MIM:100800		MIM:134934			FGFR3	HP:0000254		FMA:63864		PATO:0000001															
MIM:100800		MIM:134934			FGFR3	HP:0000272		FMA:52747		PATO:0000645															
MIM:100800		MIM:134934			FGFR3	HP:0000405																			
MIM:100800		MIM:134934			FGFR3	HP:0000428																			
MIM:100800		MIM:134934			FGFR3	HP:0001156																			
MIM:100800		MIM:134934			FGFR3	HP:0001270																			
MIM:100800		MIM:134934			FGFR3	HP:0001355																			
MIM:100800		MIM:134934			FGFR3	HP:0001536																			
MIM:100800		MIM:134934			FGFR3	HP:0002512																			
MIM:100800		MIM:134934			FGFR3	HP:0002761																			
MIM:100800		MIM:134934			FGFR3	HP:0002781				PATO:0000648															
MIM:100800		MIM:134934			FGFR3	HP:0002938		FMA:75791		PATO:0002017															
MIM:100800		MIM:134934			FGFR3	HP:0002968																			
MIM:100800		MIM:134934			FGFR3	HP:0002970																			
MIM:100800		MIM:134934			FGFR3	HP:0002979		FMA:24979		PATO:0000406															
MIM:100800		MIM:134934			FGFR3	HP:0003015		FMA:24014		PATO:0001785															
MIM:100800		MIM:134934			FGFR3	HP:0003032		FMA:42385		PATO:0000574															
MIM:100800		MIM:134934			FGFR3	HP:0003052																			
MIM:100800		MIM:134934			FGFR3	HP:0003093																			
MIM:100800		MIM:134934			FGFR3	HP:0003505																			
MIM:100800		MIM:134934			FGFR3	HP:0004060																			
MIM:100800		MIM:134934			FGFR3	HP:0004596																			
MIM:100800		MIM:134934			FGFR3	HP:0004597																			
MIM:100800		MIM:134934			FGFR3	HP:0005468		FMA:75306		PATO:0001847															
MIM:100800		MIM:134934			FGFR3	HP:0008414																			
MIM:100800		MIM:134934			FGFR3	HP:0008446		FMA:13478		PATO:0001847															
MIM:100800		MIM:134934			FGFR3	HP:0008622																			
MIM:100800		MIM:134934			FGFR3	HP:0008624																			
MIM:100800		MIM:134934			FGFR3	HP:0008947																			
MIM:101000		MIM:607379			NF2	HP:0000006																			
MIM:101000		MIM:607379			NF2	HP:0000360																			
MIM:101000		MIM:607379			NF2	HP:0000360																			
MIM:101000		MIM:607379			NF2	HP:0000365																			
MIM:101000		MIM:607379			NF2	HP:0000365																			
MIM:101000		MIM:607379			NF2	HP:0001251		GO:0050881		PATO:0000770															
MIM:101000		MIM:607379			NF2	HP:0001251		GO:0050881		PATO:0000770															
MIM:101000		MIM:607379			NF2	HP:0002315																			
MIM:101000		MIM:607379			NF2	HP:0002315																			
MIM:101000		MIM:607379			NF2	HP:0002858																			
MIM:101000		MIM:607379			NF2	HP:0002858																			
MIM:101000		MIM:607379			NF2	HP:0002888																			
MIM:101000		MIM:607379			NF2	HP:0005601																			
MIM:101000		MIM:607379			NF2	HP:0005601																			
MIM:101000		MIM:607379			NF2	HP:0006746																			
MIM:101000		MIM:607379			NF2	HP:0007876																			
MIM:101000		MIM:607379			NF2	HP:0007876																			
MIM:101000		MIM:607379			NF2	HP:0007935																			
MIM:101000		MIM:607379			NF2	HP:0007935																			
MIM:101000		MIM:607379			NF2	HP:0009589																			
MIM:101000		MIM:607379			NF2	HP:0009590																			
MIM:101000		MIM:607379			NF2	HP:0009592																			
MIM:101000		MIM:607379			NF2	HP:0009593																			
MIM:101000		MIM:607379			NF2	HP:0009594																			
MIM:101000		MIM:607379			NF2	HP:0009594																			
MIM:101000		MIM:607379			NF2	HP:0009595																			
MIM:101000		MIM:607379			NF2	HP:0009595																			
MIM:101200		MIM:176943			FGFR2	HP:0000006																			
MIM:101200		MIM:176943			FGFR2	HP:0000028																			
MIM:101200		MIM:176943			FGFR2	HP:0000126		FMA:15575		PATO:0001571															
MIM:101200		MIM:176943			FGFR2	HP:0000148		FMA:19949		PATO:0001819															
MIM:101200		MIM:176943			FGFR2	HP:0000175		FMA:54549		PATO:0000403															
MIM:101200		MIM:176943			FGFR2	HP:0000189		FMA:54549		PATO:0000599															
MIM:101200		MIM:176943			FGFR2	HP:0000193		FMA:55022		PATO:0000403															
MIM:101200		MIM:176943			FGFR2	HP:0000238		FMA:50801		PATO:0001853		FMA:20935													
MIM:101200		MIM:176943			FGFR2	HP:0000244																			
MIM:101200		MIM:176943			FGFR2	HP:0000270																			
MIM:101200		MIM:176943			FGFR2	HP:0000272		FMA:52747		PATO:0000645															
MIM:101200		MIM:176943			FGFR2	HP:0000303		FMA:46495		PATO:0001482															
MIM:101200		MIM:176943			FGFR2	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:101200		MIM:176943			FGFR2	HP:0000354																			
MIM:101200		MIM:176943			FGFR2	HP:0000365																			
MIM:101200		MIM:176943			FGFR2	HP:0000389																			
MIM:101200		MIM:176943			FGFR2	HP:0000425		FMA:52745		PATO:0000407															
MIM:101200		MIM:176943			FGFR2	HP:0000452		FMA:76585		PATO:0001847															
MIM:101200		MIM:176943			FGFR2	HP:0000486																			
MIM:101200		MIM:176943			FGFR2	HP:0000494																			
MIM:101200		MIM:176943			FGFR2	HP:0000520																			
MIM:101200		MIM:176943			FGFR2	HP:0000586		FMA:53074		PATO:0001692															
MIM:101200		MIM:176943			FGFR2	HP:0000684		FMA:75150		PATO:0000502															
MIM:101200		MIM:176943			FGFR2	HP:0000689																			
MIM:101200		MIM:176943			FGFR2	HP:0001162																			
MIM:101200		MIM:176943			FGFR2	HP:0001177		FMA:24938		HP:0001161															
MIM:101200		MIM:176943			FGFR2	HP:0001274				PATO:0001557		FMA:86464													
MIM:101200		MIM:176943			FGFR2	HP:0001331				PATO:0001557		FMA:61844													
MIM:101200		MIM:176943			FGFR2	HP:0001355																			
MIM:101200		MIM:176943			FGFR2	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:101200		MIM:176943			FGFR2	HP:0001629																			
MIM:101200		MIM:176943			FGFR2	HP:0002021		FMA:14579		PATO:0001847															
MIM:101200		MIM:176943			FGFR2	HP:0002032		FMA:7131		PATO:0001819															
MIM:101200		MIM:176943			FGFR2	HP:0002119																			
MIM:101200		MIM:176943			FGFR2	HP:0002382																			
MIM:101200		MIM:176943			FGFR2	HP:0002623																			
MIM:101200		MIM:176943			FGFR2	HP:0003041																			
MIM:101200		MIM:176943			FGFR2	HP:0004397		FMA:15711		PATO:0001921															
MIM:101200		MIM:176943			FGFR2	HP:0004440		FMA:264717		HP:0001363															
MIM:101200		MIM:176943			FGFR2	HP:0004468																			
MIM:101200		MIM:176943			FGFR2	HP:0004473																			
MIM:101200		MIM:176943			FGFR2	HP:0004487																			
MIM:101200		MIM:176943			FGFR2	HP:0004635																			
MIM:101200		MIM:176943			FGFR2	HP:0005048																			
MIM:101200		MIM:176943			FGFR2	HP:0005596																			
MIM:101200		MIM:176943			FGFR2	HP:0006153																			
MIM:101200		MIM:176943			FGFR2	HP:0007099																			
MIM:101200		MIM:176943			FGFR2	HP:0007291		FMA:54368		PATO:0002002		MPATH:62													
MIM:101200		MIM:176943			FGFR2	HP:0007343		FMA:7182		PATO:0000646															
MIM:101200		MIM:176943			FGFR2	HP:0008111																			
MIM:101200		MIM:176943			FGFR2	HP:0009836		FMA:75818		PATO:0000600															
MIM:101200		MIM:176943			FGFR2	HP:0010554																			
MIM:101400					FGFR2, TWIST1	HP:0000006																			
MIM:101400					FGFR2, TWIST1	HP:0000175		FMA:54549		PATO:0000403															
MIM:101400					FGFR2, TWIST1	HP:0000189		FMA:54549		PATO:0000599															
MIM:101400					FGFR2, TWIST1	HP:0000248																			
MIM:101400					FGFR2, TWIST1	HP:0000263																			
MIM:101400					FGFR2, TWIST1	HP:0000270																			
MIM:101400					FGFR2, TWIST1	HP:0000272		FMA:52747		PATO:0000645															
MIM:101400					FGFR2, TWIST1	HP:0000294																			
MIM:101400					FGFR2, TWIST1	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:101400					FGFR2, TWIST1	HP:0000324		FMA:24728		PATO:0000616															
MIM:101400					FGFR2, TWIST1	HP:0000327		FMA:9711		PATO:0000645															
MIM:101400					FGFR2, TWIST1	HP:0000348																			
MIM:101400					FGFR2, TWIST1	HP:0000369		FMA:52780		PATO:0001476															
MIM:101400					FGFR2, TWIST1	HP:0000404		GO:0007605		PATO:0000462															
MIM:101400					FGFR2, TWIST1	HP:0000409		FMA:52781		PATO:0000587															
MIM:101400					FGFR2, TWIST1	HP:0000412		FMA:52781		PATO:0001482															
MIM:101400					FGFR2, TWIST1	HP:0000444																			
MIM:101400					FGFR2, TWIST1	HP:0000486																			
MIM:101400					FGFR2, TWIST1	HP:0000508																			
MIM:101400					FGFR2, TWIST1	HP:0000557																			
MIM:101400					FGFR2, TWIST1	HP:0000586		FMA:53074		PATO:0001692															
MIM:101400					FGFR2, TWIST1	HP:0000614				PATO:0000001									PATO:0000460						
MIM:101400					FGFR2, TWIST1	HP:0001121																			
MIM:101400					FGFR2, TWIST1	HP:0001156																			
MIM:101400					FGFR2, TWIST1	HP:0001236				HP:0001159									PATO:0000394						
MIM:101400					FGFR2, TWIST1	HP:0001357																			
MIM:101400					FGFR2, TWIST1	HP:0001509		FMA:20394		PATO:0000569															
MIM:101400					FGFR2, TWIST1	HP:0001770		FMA:25046		HP:0001159															
MIM:101400					FGFR2, TWIST1	HP:0001822																			
MIM:101400					FGFR2, TWIST1	HP:0002516																			
MIM:101400					FGFR2, TWIST1	HP:0002564				PATO:0000646															
MIM:101400					FGFR2, TWIST1	HP:0002644				PATO:0000001									PATO:0000460						
MIM:101400					FGFR2, TWIST1	HP:0002697																			
MIM:101400					FGFR2, TWIST1	HP:0002974																			
MIM:101400					FGFR2, TWIST1	HP:0003002																			
MIM:101400					FGFR2, TWIST1	HP:0003828																			
MIM:101400					FGFR2, TWIST1	HP:0004209		FMA:24949		HP:0001157															
MIM:101400					FGFR2, TWIST1	HP:0005283																			
MIM:101400					FGFR2, TWIST1	HP:0005457																			
MIM:101400					FGFR2, TWIST1	HP:0006196																			
MIM:101400					FGFR2, TWIST1	HP:0010104																			
MIM:101600					FGFR1, FGFR2	HP:0000006																			
MIM:101600					FGFR1, FGFR2	HP:0000156																			
MIM:101600					FGFR1, FGFR2	HP:0000238		FMA:50801		PATO:0001853		FMA:20935													
MIM:101600					FGFR1, FGFR2	HP:0000244																			
MIM:101600					FGFR1, FGFR2	HP:0000303		FMA:46495		PATO:0001482															
MIM:101600					FGFR1, FGFR2	HP:0000316		FMA:54450		PATO:0000374		FMA:54449													
MIM:101600					FGFR1, FGFR2	HP:0000327		FMA:9711		PATO:0000645															
MIM:101600					FGFR1, FGFR2	HP:0000453		FMA:76585		PATO:0001819															
MIM:101600					FGFR1, FGFR2	HP:0000486																			
MIM:101600					FGFR1, FGFR2	HP:0000494																			
MIM:101600					FGFR1, FGFR2	HP:0000520																			
MIM:101600					FGFR1, FGFR2	HP:0000586		FMA:53074		PATO:0001692															
MIM:101600					FGFR1, FGFR2	HP:0000678																			
MIM:101600					FGFR1, FGFR2	HP:0002308																			
MIM:101600					FGFR1, FGFR2	HP:0003041																			
MIM:101600					FGFR1, FGFR2	HP:0003070																			
MIM:101600					FGFR1, FGFR2	HP:0003094		FMA:25047		PATO:0000600															
MIM:101600					FGFR1, FGFR2	HP:0003196		FMA:46472		PATO:0000645															
MIM:101600					FGFR1, FGFR2	HP:0003745																			
MIM:101600					FGFR1, FGFR2	HP:0004440		FMA:264717		HP:0001363															
MIM:101600					FGFR1, FGFR2	HP:0004477																			
MIM:101600					FGFR1, FGFR2	HP:0004506																			
MIM:101600					FGFR1, FGFR2	HP:0005347		FMA:7394		PATO:0001449															
MIM:101600					FGFR1, FGFR2	HP:0006101		FMA:9666		HP:0001159															
MIM:101600					FGFR1, FGFR2	HP:0006239																			
MIM:101600					FGFR1, FGFR2	HP:0009651		FMA:24938		PATO:0000600															
MIM:101600					FGFR1, FGFR2	HP:0010240		FMA:35483		PATO:0000645															
MIM:101900		MIM:108740			ATP2A2	HP:0000006																			
MIM:101900		MIM:108740			ATP2A2	HP:0000962		FMA:67545		PATO:0000591															
MIM:101900		MIM:108740			ATP2A2	HP:0001478																			
MIM:101900		MIM:108740			ATP2A2	HP:0001801																			
MIM:102200					AIP, SSTR5	HP:0000006																			
MIM:102200					AIP, SSTR5	HP:0000280		FMA:24728		PATO:0000700															
MIM:102200					AIP, SSTR5	HP:0000707				PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0000769				PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0000822																			
MIM:102200					AIP, SSTR5	HP:0000845		GO:0030252		PATO:0000912															
MIM:102200					AIP, SSTR5	HP:0000858																			
MIM:102200					AIP, SSTR5	HP:0001155				PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0001428																			
MIM:102200					AIP, SSTR5	HP:0001507		GO:0040007		PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0001638																			
MIM:102200					AIP, SSTR5	HP:0001712		FMA:7101		HP:0001714															
MIM:102200					AIP, SSTR5	HP:0001760				PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:102200					AIP, SSTR5	HP:0006767																			
MIM:102530		MIM:609856			SPATA16	HP:0000789																			
MIM:102530		MIM:609856			SPATA16	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:102700		MIM:608958			ADA	HP:0000007																			
MIM:102700		MIM:608958			ADA	HP:0000246		GO:0006954		PATO:0002017															
MIM:102700		MIM:608958			ADA	HP:0000926				PATO:0000407									PATO:0001869						
MIM:102700		MIM:608958			ADA	HP:0001442																			
MIM:102700		MIM:608958			ADA	HP:0001508																			
MIM:102700		MIM:608958			ADA	HP:0001547		FMA:7480		PATO:0000051									PATO:0000460						
MIM:102700		MIM:608958			ADA	HP:0001744		FMA:7196		PATO:0000586															
MIM:102700		MIM:608958			ADA	HP:0001880																			
MIM:102700		MIM:608958			ADA	HP:0001888																			
MIM:102700		MIM:608958			ADA	HP:0001890																			
MIM:102700		MIM:608958			ADA	HP:0001936																			
MIM:102700		MIM:608958			ADA	HP:0001967																			
MIM:102700		MIM:608958			ADA	HP:0002014		FMA:64183		PATO:0001548															
MIM:102700		MIM:608958			ADA	HP:0002090																			
MIM:102700		MIM:608958			ADA	HP:0002099																			
MIM:102700		MIM:608958			ADA	HP:0002240		FMA:7197		PATO:0000586															
MIM:102700		MIM:608958			ADA	HP:0002644				PATO:0000001									PATO:0000460						
MIM:102700		MIM:608958			ADA	HP:0002664																			
MIM:102700		MIM:608958			ADA	HP:0002856				PATO:0001557		CL:0000236													
MIM:102700		MIM:608958			ADA	HP:0003212				PATO:0001162		FMA:62875													
MIM:102700		MIM:608958			ADA	HP:0003584																			
MIM:102700		MIM:608958			ADA	HP:0004430																			
MIM:102700		MIM:608958			ADA	HP:0005359																			
MIM:102700		MIM:608958			ADA	HP:0005387																			
MIM:102700		MIM:608958			ADA	HP:0005388																			
MIM:102700		MIM:608958			ADA	HP:0005424																			
MIM:102900		MIM:609712			PKLR	HP:0000006																			
MIM:102900		MIM:609712			PKLR	HP:0001901																			
MIM:102900		MIM:609712			PKLR	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:103050		MIM:608222			ADSL	HP:0000007																			
MIM:103050		MIM:608222			ADSL	HP:0000717																			
MIM:103050		MIM:608222			ADSL	HP:0001250																			
MIM:103050		MIM:608222			ADSL	HP:0001277																			
MIM:103050		MIM:608222			ADSL	HP:0001510		GO:0040007		PATO:0000911															
MIM:103050		MIM:608222			ADSL	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:103050		MIM:608222			ADSL	HP:0007181		FMA:37417		PATO:0001623															
MIM:103285		MIM:603273			TP63	HP:0000006																			
MIM:103285		MIM:603273			TP63	HP:0000204		FMA:59816		PATO:0000403															
MIM:103285		MIM:603273			TP63	HP:0000509																			
MIM:103285		MIM:603273			TP63	HP:0000579																			
MIM:103285		MIM:603273			TP63	HP:0000668																			
MIM:103285		MIM:603273			TP63	HP:0000677																			
MIM:103285		MIM:603273			TP63	HP:0000691																			
MIM:103285		MIM:603273			TP63	HP:0000958		FMA:7163		PATO:0001824															
MIM:103285		MIM:603273			TP63	HP:0000963		FMA:7163		PATO:0000592															
MIM:103285		MIM:603273			TP63	HP:0000964																			
MIM:103285		MIM:603273			TP63	HP:0000968		FMA:69070		PATO:0000640															
MIM:103285		MIM:603273			TP63	HP:0001171																			
MIM:103285		MIM:603273			TP63	HP:0001480																			
MIM:103285		MIM:603273			TP63	HP:0001770		FMA:25046		HP:0001159															
MIM:103285		MIM:603273			TP63	HP:0001803																			
MIM:103285		MIM:603273			TP63	HP:0001839																			
MIM:103285		MIM:603273			TP63	HP:0002164		FMA:54326		PATO:0001780															
MIM:103285		MIM:603273			TP63	HP:0002214																			
MIM:103285		MIM:603273			TP63	HP:0002215		FMA:70756		PATO:0001609															
MIM:103285		MIM:603273			TP63	HP:0002293		FMA:46494		HP:0001596															
MIM:103285		MIM:603273			TP63	HP:0002556		FMA:54241		PATO:0000592															
MIM:103285		MIM:603273			TP63	HP:0002557		FMA:67771		PATO:0000645															
MIM:103285		MIM:603273			TP63	HP:0002561				PATO:0001557		FMA:67771													
MIM:103285		MIM:603273			TP63	HP:0003187		FMA:9601		PATO:0000645															
MIM:103285		MIM:603273			TP63	HP:0004334		FMA:7163		PATO:0001623															
MIM:103285		MIM:603273			TP63	HP:0006357																			
MIM:103285		MIM:603273			TP63	HP:0006610																			
MIM:103285		MIM:603273			TP63	HP:0007538		FMA:7163		PATO:0000547															
MIM:103285		MIM:603273			TP63	HP:0009755																			
MIM:103470					MITF, TYR	HP:0000404		GO:0007605		PATO:0000462															
MIM:103470					MITF, TYR	HP:0000486																			
MIM:103470					MITF, TYR	HP:0000505		GO:0007601		PATO:0000762															
MIM:103470					MITF, TYR	HP:0000540																			
MIM:103470					MITF, TYR	HP:0000613																			
MIM:103470					MITF, TYR	HP:0000639																			
MIM:103470					MITF, TYR	HP:0001010																			
MIM:103470					MITF, TYR	HP:0001022																			
MIM:103470					MITF, TYR	HP:0001093		FMA:50863		PATO:0000640															
MIM:103470					MITF, TYR	HP:0001756		FMA:7193		PATO:0001624															
MIM:103470					MITF, TYR	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:103470					MITF, TYR	HP:0007750																			
MIM:103500		MIM:156845			MITF	HP:0000006																			
MIM:103500		MIM:156845			MITF	HP:0000635																			
MIM:103500		MIM:156845			MITF	HP:0000984																			
MIM:103500		MIM:156845			MITF	HP:0001487																			
MIM:103500		MIM:156845			MITF	HP:0002226		FMA:71098		PATO:0000323															
MIM:103500		MIM:156845			MITF	HP:0002227		FMA:70742		PATO:0000323															
MIM:103500		MIM:156845			MITF	HP:0008540																			
MIM:103580		MIM:139320			GNAS	HP:0000006																			
MIM:103580		MIM:139320			GNAS	HP:0000135																			
MIM:103580		MIM:139320			GNAS	HP:0000293																			
MIM:103580		MIM:139320			GNAS	HP:0000311		FMA:24728		PATO:0000411															
MIM:103580		MIM:139320			GNAS	HP:0000428																			
MIM:103580		MIM:139320			GNAS	HP:0000470		FMA:7155		PATO:0000574															
MIM:103580		MIM:139320			GNAS	HP:0000518																			
MIM:103580		MIM:139320			GNAS	HP:0000639																			
MIM:103580		MIM:139320			GNAS	HP:0000684		FMA:75150		PATO:0000502															
MIM:103580		MIM:139320			GNAS	HP:0000821																			
MIM:103580		MIM:139320			GNAS	HP:0000852																			
MIM:103580		MIM:139320			GNAS	HP:0000939				_:increased_bone_resorption_and__:decreased_osteogenesis									PATO:0001869						
MIM:103580		MIM:139320			GNAS	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:103580		MIM:139320			GNAS	HP:0001250																			
MIM:103580		MIM:139320			GNAS	HP:0001509		FMA:20394		PATO:0000569															
MIM:103580		MIM:139320			GNAS	HP:0001513																			
MIM:103580		MIM:139320			GNAS	HP:0001779		FMA:24492		PATO:0000574															
MIM:103580		MIM:139320			GNAS	HP:0001831																			
MIM:103580		MIM:139320			GNAS	HP:0001855		FMA:24493		PATO:0000574															
MIM:103580		MIM:139320			GNAS	HP:0002135		FMA:62514		PATO:0001447															
MIM:103580		MIM:139320			GNAS	HP:0002337																			
MIM:103580		MIM:139320			GNAS	HP:0002375																			
MIM:103580		MIM:139320			GNAS	HP:0002684		FMA:52800		PATO:0000591															
MIM:103580		MIM:139320			GNAS	HP:0002901		FMA:62970		PATO:0001163		CHEBI:22984													
MIM:103580		MIM:139320			GNAS	HP:0002905		FMA:62970		PATO:0001162		CHEBI:26020													
MIM:103580		MIM:139320			GNAS	HP:0003165																			
MIM:103580		MIM:139320			GNAS	HP:0003456																			
MIM:103580		MIM:139320			GNAS	HP:0003472																			
MIM:103580		MIM:139320			GNAS	HP:0003813																			
MIM:103580		MIM:139320			GNAS	HP:0006297																			
MIM:103580		MIM:139320			GNAS	HP:0006960		FMA:61934		PATO:0001447															
MIM:103580		MIM:139320			GNAS	HP:0009803		FMA:23914		PATO:0000645															
MIM:103580		MIM:139320			GNAS	HP:0010049		FMA:9612		PATO:0000645															
MIM:103780					ADH1B, GABRA2, HTR2A	HP:0000707				PATO:0000001									PATO:0000460						
MIM:103900		MIM:610613			CYP11B1	HP:0000006																			
MIM:103900		MIM:610613			CYP11B1	HP:0000079																			
MIM:103900		MIM:610613			CYP11B1	HP:0000822																			
MIM:103900		MIM:610613			CYP11B1	HP:0000840																			
MIM:103900		MIM:610613			CYP11B1	HP:0000859		FMA:9670		PATO:0001162		CHEBI:27584													
MIM:103900		MIM:610613			CYP11B1	HP:0003263																			
MIM:103900		MIM:610613			CYP11B1	HP:0003630																			
MIM:104290		MIM:182340			ATP1A2	HP:0000006																			
MIM:104290		MIM:182340			ATP1A2	HP:0000639																			
MIM:104290		MIM:182340			ATP1A2	HP:0001249																			
MIM:104290		MIM:182340			ATP1A2	HP:0001266																			
MIM:104290		MIM:182340			ATP1A2	HP:0001332		FMA:30316		PATO:0001814															
MIM:104290		MIM:182340			ATP1A2	HP:0002301																			
MIM:104290		MIM:182340			ATP1A2	HP:0002445																			
MIM:104290		MIM:182340			ATP1A2	HP:0007155																			
MIM:104290		MIM:182340			ATP1A2	HP:0007252																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0000006																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0001300																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0001425																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0002185																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0002423																			
MIM:104300					A2M, ACE, AD10, AD5, AD6, AD8, AD9, APBB2, APP, BLMH, HFE, MPO, NOS3, PAXIP1, PLAU, SORL1	HP:0002511																			
MIM:104310		MIM:107741			APOE	HP:0001300																			
MIM:104310		MIM:107741			APOE	HP:0002185																			
MIM:104310		MIM:107741			APOE	HP:0002423																			
MIM:104310		MIM:107741			APOE	HP:0002511																			
MIM:104310		MIM:107741			APOE	HP:0003132																			
MIM:104310		MIM:107741			APOE	HP:0003584																			
MIM:104500		MIM:606585			ENAM	HP:0000006																			
MIM:104500		MIM:606585			ENAM	HP:0006331																			
MIM:104510		MIM:600525			DLX3	HP:0000006																			
MIM:104510		MIM:600525			DLX3	HP:0000679																			
MIM:104510		MIM:600525			DLX3	HP:0006284																			
MIM:105120		MIM:137350			GSN	HP:0000006																			
MIM:105120		MIM:137350			GSN	HP:0000083		FMA:7203		PATO:0001511															
MIM:105120		MIM:137350			GSN	HP:0000100																			
MIM:105120		MIM:137350			GSN	HP:0000973																			
MIM:105120		MIM:137350			GSN	HP:0001149																			
MIM:105120		MIM:137350			GSN	HP:0001283		FMA:30316		HP:0001283															
MIM:105120		MIM:137350			GSN	HP:0001438		FMA:9577		PATO:0000001									PATO:0000460						
MIM:105120		MIM:137350			GSN	HP:0001626				PATO:0000001									PATO:0000460						
MIM:105120		MIM:137350			GSN	HP:0003216																			
MIM:105120		MIM:137350			GSN	HP:0003585																			
MIM:105120		MIM:137350			GSN	HP:0007287																			
MIM:105150		MIM:604312			CST3	HP:0000006																			
MIM:105150		MIM:604312			CST3	HP:0000726																			
MIM:105150		MIM:604312			CST3	HP:0002170																			
MIM:105150		MIM:604312			CST3	HP:0003216																			
MIM:105200					APOA1, FGA, LYZ	HP:0000006																			
MIM:105200					APOA1, FGA, LYZ	HP:0000093		FMA:12274		PATO:0002002		CHEBI:16541													
MIM:105200					APOA1, FGA, LYZ	HP:0000100																			
MIM:105200					APOA1, FGA, LYZ	HP:0000112																			
MIM:105200					APOA1, FGA, LYZ	HP:0000707				PATO:0000001									PATO:0000460						
MIM:105200					APOA1, FGA, LYZ	HP:0000790		FMA:12274		PATO:0002002		FMA:62970													
MIM:105200					APOA1, FGA, LYZ	HP:0000822																			
MIM:105200					APOA1, FGA, LYZ	HP:0000951		FMA:7163		PATO:0000001									PATO:0000460						
MIM:105200					APOA1, FGA, LYZ	HP:0001396																			
MIM:105200					APOA1, FGA, LYZ	HP:0001744		FMA:7196		PATO:0000586															
MIM:105200					APOA1, FGA, LYZ	HP:0002240		FMA:7197		PATO:0000586															
MIM:105200					APOA1, FGA, LYZ	HP:0003216																			
MIM:105210		MIM:176300			TTR	HP:0000006																			
MIM:105210		MIM:176300			TTR	HP:0000404		GO:0007605		PATO:0000462															
MIM:105210		MIM:176300			TTR	HP:0000505		GO:0007601		PATO:0000762															
MIM:105210		MIM:176300			TTR	HP:0000639																			
MIM:105210		MIM:176300			TTR	HP:0000726																			
MIM:105210		MIM:176300			TTR	HP:0001250																			
MIM:105210		MIM:176300			TTR	HP:0001251		GO:0050881		PATO:0000770															
MIM:105210		MIM:176300			TTR	HP:0001257																			
MIM:105210		MIM:176300			TTR	HP:0001260																			
MIM:105210		MIM:176300			TTR	HP:0001337																			
MIM:105210		MIM:176300			TTR	HP:0002315																			
MIM:105210		MIM:176300			TTR	HP:0002401																			
MIM:105210		MIM:176300			TTR	HP:0002922		FMA:20935		PATO:0001162		FMA:67257													
MIM:105210		MIM:176300			TTR	HP:0003581																			
MIM:105210		MIM:176300			TTR	HP:0007088																			
MIM:105210		MIM:176300			TTR	HP:0007841																			
MIM:105250		MIM:601743			OSMR	HP:0000006																			
MIM:105250		MIM:601743			OSMR	HP:0000707				PATO:0000001									PATO:0000460						
MIM:105250		MIM:601743			OSMR	HP:0000973																			
MIM:105250		MIM:601743			OSMR	HP:0000989																			
MIM:105250		MIM:601743			OSMR	HP:0001149																			
MIM:105250		MIM:601743			OSMR	HP:0001939		GO:0008152		PATO:0000001									PATO:0000460						
MIM:105250		MIM:601743			OSMR	HP:0003585																			
MIM:105400					DCTN1, NEFH, PRPH, SOD1	HP:0000006																			
