Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0000007												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0000448		FMA:46472		PATO:0001482								IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0000506												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0001372				HP:0001371								IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0001521												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0001596												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0002265												ITM							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0005440												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0005659		FMA:9576		HP:0002751								IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0006282												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0006887												IEA							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0009803		FMA:23914		PATO:0000645								ITM							17.02.2009	
MIM:203550	ALOPECIA-CONTRACTURES-DWARFISM MENTAL RETARDATION SYNDROME					HP:0010554												ITM							17.02.2009	
