Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000007												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000047		FMA:19650		PATO:0001920								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000210		FMA:54396		PATO:0000587								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000218		FMA:54549		PATO:0000570								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000231		FMA:59817		HP:0000233								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000252		FMA:46565		PATO:0000587								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000270												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000347		FMA:52748		PATO:0000645								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000450												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000486												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000501												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000536		FMA:54448		PATO:0001482								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000540												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000611		FMA:58298		HP:0000589								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000613												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000648		FMA:50863		PATO:0001623								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000677												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0000768												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001249												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001252		FMA:30316		PATO:0001619								IEA		PATO:0001869					17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001272												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001511												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001620												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0001883												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0002751				PATO:0000001								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0002836												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0002978		FMA:24974		HP:0001371								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003060												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003173		FMA:16595		PATO:0000645								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003175												IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003273		FMA:24964		HP:0001371								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003374		_:proximal_femoral_epiphysis		PATO:0000587								IEA							17.02.2009	
MIM:210730	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE III					HP:0003504												IEA							17.02.2009	
