Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add 'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0000007												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0000254		FMA:63864		PATO:0000001								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0000707				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0000765				PATO:0000001								IEA		PATO:0000460					17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0000949												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001377												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001388												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001497												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001767		FMA:70664		PATO:0000574								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001799		FMA:54326		PATO:0000574								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001847		FMA:25047		PATO:0000586								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0001865												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0002941		FMA:75791		PATO:0002017								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0002970												ITM							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0002979		FMA:24979		PATO:0000406								ITM							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0002986		FMA:23463		PATO:0000406								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003047		FMA:7474		HP:0003015								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003052												ITM							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003086												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003196		FMA:46472		PATO:0000645								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003300		FMA:71515		PATO:0001891								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003313		FMA:74532		HP:0004568								IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003439												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0003498												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0004633												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0006030												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0006065												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0006418												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0007516												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0008484												IEA							17.02.2009	
MIM:602875	ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE	MIM:108961			NPR2	HP:0010230		FMA:24012		PATO:0002021								IEA							17.02.2009	
