Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:187395	TERATOCARCINOMA-DERIVED GROWTH FACTOR 1; TDGF1				 TDGF1	HP:0001263	Global developmental delay											PMID:12073012	HPO:probinson	May 8, 2015	
OMIM:187395	TERATOCARCINOMA-DERIVED GROWTH FACTOR 1; TDGF1				 TDGF1	HP:0000252	Microcephaly											PMID:12073012	HPO:probinson	May 8, 2015	
OMIM:187395	TERATOCARCINOMA-DERIVED GROWTH FACTOR 1; TDGF1				 TDGF1	HP:0002079	Hypoplasia of the corpus callosum											PMID:12073012	HPO:probinson	May 8, 2015	
OMIM:187395	TERATOCARCINOMA-DERIVED GROWTH FACTOR 1; TDGF1				 TDGF1	HP:0001331	Absent septum pellucidum											PMID:12073012	HPO:probinson	May 8, 2015	
