Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:613950	#613950 SCHIZOPHRENIA 15; SCZD15;;SCHIZOPHRENIA SUSCEPTIBILITY LOCUS, CHROMOSOME 22q13-RELATED					HP:0100753	Schizophrenia			IEA	IEA							OMIM:613950	HPO:skoehler	Jan 9, 2013	
OMIM:613950	#613950 SCHIZOPHRENIA 15; SCZD15;;SCHIZOPHRENIA SUSCEPTIBILITY LOCUS, CHROMOSOME 22q13-RELATED					HP:0010982	Polygenic inheritance			IEA	IEA							OMIM:613950	HPO:skoehler	Aug 10, 2013	
