Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:124400	DARWINIAN TUBERCLE OF PINNA					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:124400	HPO	17.02.2009
OMIM:124400	DARWINIAN TUBERCLE OF PINNA					HP:0000598	Abnormality of the ear			IEA	IEA							OMIM:124400	HPO	17.02.2009
