Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:612563	#612563 DIAMOND-BLACKFAN ANEMIA 8; DBA8				RPS7	HP:0000006	Autosomal dominant inheritance			PCS	PCS	1/1						pmid:19061985	HPO:probinson	Jan 9, 2013	
OMIM:612563	#612563 DIAMOND-BLACKFAN ANEMIA 8; DBA8				RPS7	HP:0001972	Macrocytic anemia			PCS	PCS	1/1						pmid:19061985	HPO:probinson	Mar 1, 2013	
OMIM:612563	#612563 DIAMOND-BLACKFAN ANEMIA 8; DBA8				RPS7	HP:0005518	Erythrocyte macrocytosis			PCS	PCS	1/1						pmid:19061985	HPO:probinson	Mar 1, 2013	
