Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:155140	MECKEL DIVERTICULUM					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:155140	HPO	17.02.2009
OMIM:155140	MECKEL DIVERTICULUM					HP:0002245	Meckel diverticulum			IEA	IEA							OMIM:155140	HPO	17.02.2009
