Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created
OMIM:176430	PREMATURE CHROMATID SEPARATION TRAIT					HP:0000006	Autosomal dominant inheritance			IEA	IEA							OMIM:176430	HPO	2009.02.17
OMIM:176430	PREMATURE CHROMATID SEPARATION TRAIT					HP:0200024	Premature chromatid separation			IEA	IEA							OMIM:176430	SKOEHLER	2009.02.17
